"","term","E","P","A","instcodes"
"429","movie_projectionist",0.77,-0.15,-0.3," 11 010000000 000"
"430","murderer",-3.425,0.98,0.66," 11 001000000 001"
"431","musician",0.945,0.97,1.905," 11 010010000 000"
"432","musician_(classical)",1.395,0.89,0.185," 11 010010000 000"
"433","mute",-0.51,-1.9,-1.8," 11 000001000 000"
"434","negotiator",0.625,0.85,0.1," 11 010100000 000"
"435","neighbor",0.04,-0.2,0.26," 11 100000000 000"
"436","nephew",0.14,-0.9,0.98," 10 000000010 000"
"437","newscaster",1.04,1.085,-0.35," 11 010100000 000"
"438","niece",0.28,-1.1,0.98," 01 000000010 000"
"439","nihilist",-0.92,-1.1,-1.85," 11 000110000 000"
