"","term","E","P","A","instcodes"
"432","librarian",1.025,-0.37,-1.16," 11 000010000 000"
"433","library_assistant",1.43,-0.575,-0.995," 11 000010000 000"
"434","lieutenant_governor",0.84,0.545,-1.24," 11 000100000 000"
"435","lifer",-1.09,-0.605,-0.18," 11 001000000 000"
"436","linebacker",0.495,2.18,1.885," 10 010010000 001"
"437","lineman",0.44,1.1,0.975," 10 010000000 000"
"438","lithuanian",0.585,-0.16,-0.085," 11 000100000 000"
"439","loafer",-0.73,-1.47,-1.435," 11 110000000 000"
"440","loan_shark",-2.505,1.95,0.835," 11 010000000 000"
"441","lodger",0.61,-0.295,-0.18," 11 010000000 000"
"442","loner",0.065,-1.375,-1.23," 11 100000000 000"
"443","longshoreman",0.145,0.89,0.655," 10 010000000 000"
"444","look_out",-0.575,-0.28,0.63," 11 001000000 000"
"445","louse",-2.085,-0.825,0.44," 11 100000000 000"
"446","lout",-0.98,-0.415,-0.055," 11 100000000 000"
"447","lover",2.585,1.51,1.485," 11 000000001 001"
"448","lunatic",-1.53,-0.635,1.03," 11 100001000 000"
"449","lush",-1.28,-1.17,0.09," 11 100000000 000"
"450","madman",-1.76,0.085,1.085," 10 100001000 000"
"451","mafioso",-1.6,1.64,-0.35," 10 011000000 000"
"452","magician",1.54,1.095,0.975," 11 010000100 000"
"453","maid",1.305,-1.155,0.045," 01 010000000 000"
