"","term","E","P","A","instcodes"
"460","solicitor",1.19,1.56,0.22," 11 001000000 000"
"461","son",0.71,0.38,2.04," 10 000000010 000"
"462","sovereign",0.33,1.79,-0.32," 11 000100000 001"
"463","specialist",1.53,2.2,-0.38," 11 011011000 000"
"464","spokesman",1.12,1.36,0.46," 10 010100000 000"
"465","sponsor",1.13,0.34,-0.28," 11 001110100 000"
"466","spouse",1.46,0.61,1.18," 11 000000011 000"
"467","spy",-0.92,0.47,0.62," 11 000100000 000"
"468","squatter",-1.25,-1.04,0.95," 11 001000000 000"
"469","statesman",0.5,1.72,-0.82," 11 000100000 000"
"470","straggler",-0.9,-0.4,0.34," 11 100000000 001"
"471","stranger",-0.09,0.34,-0.02," 11 100000000 000"
"472","strangler",-2.67,0.57,0.91," 11 001000000 001"
"473","strike_breaker",0.08,1.47,1.02," 11 010000000 001"
"474","striker",-0.51,1.03,1.1," 11 010000000 000"
"475","student",1.61,0.18,2.56," 11 000010000 000"
"476","subversive",-0.1,1.15,1.33," 11 000100000 000"
"477","suitor",0.27,0.03,1.36," 10 100000001 000"
"478","superior",0.11,1.92,-0.62," 11 011100100 000"
"479","supporter",1.49,1.39,1.81," 11 000100100 000"
"480","survivor",1.2,0.08,0.64," 11 100000000 000"
"481","suspect",-0.58,-0.59,-0.33," 11 001000000 000"
"482","tailor",1.52,-0.34,-1.31," 11 010000000 000"
"483","target",-0.46,0.02,0.64," 11 000100000 000"
"484","taxi_driver",0.94,0.18,0.65," 11 010000000 000"
"485","teacher",1.58,1.53,0.47," 11 000010000 000"
"486","teenager",1.08,-0.38,2.67," 11 100000000 000"
"487","terrorist",-1.73,1.04,1.53," 11 001100000 000"
"488","theologian",2.18,1.02,-0.84," 11 000000100 000"
"489","torturer",-2.81,0.63,0.66," 11 000100000 001"
"490","totalitarian",2.39,0.59,-1.16," 11 000100000 000"
"491","tout",-2.48,-0.6,0.9," 11 100000000 000"
"492","trade_unionist",0.28,1.55,0.48," 11 010000000 000"
"493","traitor",-2.02,-0.86,0.73," 11 100100000 000"
"494","trespasser",-1.38,-0.41,0.06," 11 011000000 000"
"495","turncoat",-1.59,-0.85,-0.43," 11 100100000 000"
"496","twit",0.39,-1.37,0.61," 11 100000000 000"
"497","tyrant",-1.35,1.3,0.79," 11 000100000 000"
"498","uda_member",-2.56,1,1.38," 11 000100000 000"
"499","udr_man",-1.46,0.18,0.35," 10 000100000 000"
"500","uncle",2.49,0.96,-0.39," 10 000000010 000"
"501","underdog",0.47,-1.01,-0.45," 11 100100000 000"
"502","undertaker",-0.38,-0.44,-2.04," 11 010000000 000"
"503","urchin",0.89,-0.52,0.66," 11 100000010 000"
"504","uvf_member",-2.69,0.19,0.64," 11 000100000 000"
"505","vagrant",-0.33,-1.34,-0.93," 11 110000000 000"
"506","vandal",-1.83,-0.54,2.4," 11 001000000 000"
"507","victualler",0.14,0.54,0.09," 11 010000000 000"
"508","vigilante",0.56,0.49,0.76," 11 001000000 001"
"509","villain",-2.14,0.35,0.96," 11 001000000 000"
"510","virgin",2.68,0.34,-0.15," 01 000000001 000"
"511","waif",0.53,-1.03,0.04," 11 100000000 000"
"512","wanderer",0.45,-0.83,-0.41," 11 100000000 000"
"513","warden",-0.45,0.74,-0.52," 11 001000000 000"
"514","warder",-0.47,0.98,-0.21," 10 001000000 000"
"515","wardress",-0.45,-0.22,-0.59," 01 001000000 000"
"516","warrior",0.6,2.4,1.73," 11 000100000 001"
"517","watchman",0.93,0.38,-1.45," 10 011000000 000"
"518","wayfarer",0.7,-1.44,-0.07," 11 100000000 000"
"519","widow",1.18,-0.86,-0.83," 01 000000010 000"
"520","widower",0.67,-0.81,-1," 10 000000010 000"
"521","wife",2.05,1.23,1.22," 01 000000011 001"
"522","winner",1.54,2.69,2.1," 11 100100000 000"
"523","wit",0.93,0,1.21," 11 100000000 000"
"524","witch",-1.85,1.44,-0.51," 01 100000000 000"
"525","witness",0.6,0.83,-0.72," 11 001000000 000"
"526","woman",1.68,-0.38,-0.43," 01 100000001 000"
"527","writer",1.33,1.16,0.13," 11 110010000 100"
"528","wrongdoer",-1.76,-0.33,0.04," 11 100000000 000"
