"","term","E","P","A","instcodes"
"470","passing_acquaintance",0.4,0.2,0," 11 100000000 000"
"471","patient",-0.2,-2,-2," 11 000001000 001"
"472","pauper",-0.8,-2,-1," 11 110000000 000"
"473","pawnbroker",-0.1,0,-2," 11 010000000 000"
"474","peddler",0.22,0,0," 10 010000000 000"
"475","peeping_tom",-2.7,-1,0," 10 001000001 000"
"476","personnel_administrator",0.26,1.8,-1," 11 010000000 000"
"477","pessimist",-0.8,-2,-2," 11 100000000 000"
"478","pest",-1.4,-1,-1," 11 100000000 000"
"479","phantom_killer",-3.4,0.4,0.8," 10 001000000 000"
"480","pharmacist",1.54,0.8,0," 11 010001000 000"
"481","philanderer",-2.6,-1,2.1," 10 000000001 000"
"482","photographer",0.82,0.8,0.6," 11 010000000 000"
"483","physicist",1.39,1.2,-1," 11 000010000 000"
"484","pickpocket",-2.6,-1,1," 11 001000000 000"
"485","plaintiff",0.04,0.54,0.26," 11 001000000 000"
"486","playboy",-1.5,0,2.4," 10 100000001 000"
"487","policeman",0.44,1.8,0.3," 10 001000000 001"
"488","policewoman",1.16,0.8,0.6," 01 001000000 001"
"489","politician",-1.4,2.6,0," 11 000100000 000"
"490","pollyanna",-0.8,-1,2.6," 11 100000000 000"
"491","polymath",1.2,1.1,-1," 11 100000000 000"
"492","poor_drinker",-0.4,-1,-1," 11 100000000 000"
"493","postmaster",1.14,1,-1," 11 010000000 000"
"494","potter",0.98,0,-2," 11 010000000 000"
"495","power_station_operator",0.87,0,0.5," 11 010000000 000"
"496","priest_(buddhist)",0.95,0.9,-2," 10 000000100 000"
"497","priest_(roman_catholic)",1.67,1.1,-2," 10 000000100 000"
"498","prime_minister",-0.1,1.8,0," 11 000100000 000"
"499","principal",1.04,2.2,-2," 11 000010000 000"
"500","procrastinator",-1,-2,-2," 11 100000000 000"
"501","professional_baseball_player",1.06,1.7,2.3," 10 010000000 000"
"502","professor",1.64,1.9,-2," 11 000010000 000"
"503","property_owner",0,2.8,-1," 11 010000000 000"
"504","prosecuting_attorney",1.05,1.7,-1," 11 001000000 001"
"505","prosecutor",1.65,1.9,0," 11 001000000 000"
"506","prostitute",-1.5,-1,1.2," 01 010000001 001"
"507","prostitute_(male)",-1.5,-1,0.4," 10 010000001 001"
"508","prowler",-2.7,0,0.6," 11 001000000 000"
"509","psychiatrist",1.84,2,-2," 11 000001000 000"
"510","psychopath",-1.19,-1.8,1.18," 11 001001000 000"
"511","public_health_nurse",1.84,0.3,-1," 11 000001000 000"
"512","pundit",1.4,1.4,-2," 11 000100000 000"
"513","pupil",0,-1,2.2," 11 000010000 000"
"514","pupil_(elementary)",-0.1,-1,2.8," 10 000010000 000"
"515","pupil_(female)",0.08,-1,1.9," 01 000010000 000"
"516","pupil_(former)",0.44,-1,1.8," 11 000010000 000"
"517","pupil_(male)",0.2,0.3,1.3," 10 000010000 000"
"518","quack",-2,0,0.2," 11 000001000 000"
"519","quarry_worker",0.49,0,0," 11 010000000 000"
"520","railroad_engineer",0.74,0,0," 11 010000000 000"
"521","rake",-0.8,0,1.2," 10 000000001 001"
"522","rascal",-2.8,1,0.3," 11 100000000 000"
"523","real_estate_agent",-0.3,1.4,-1," 11 010000000 000"
"524","realtor",-1.6,2.4,1.4," 11 010000000 000"
"525","rebel",-2.5,0.3,0.4," 11 000100000 000"
"526","receptionist",0.12,-1,0," 11 011001000 000"
"527","relative_(close)",0.8,0.9,0," 11 000000010 000"
"528","remarried_person",-0.1,0,0," 11 000000010 000"
"529","renaissance_person",1.2,1.08,-0.92," 11 000010000 000"
"530","researcher",1.76,0.8,-2," 11 000011000 000"
"531","restaurant_operator",0.54,0,0.4," 11 010000000 000"
"532","retailer",0.7,-1,0," 11 010000000 000"
"533","retard",-0.7,-2,0," 11 100001000 000"
"534","retiree",0.96,0,-3," 11 010111100 000"
"535","rich_man",-0.04,2.75,-1.2," 10 110000000 000"
"536","right_hand_man",-0.2,1.2,0," 11 010100100 000"
"537","rival",0.84,1.8,1," 11 101110101 000"
"538","robber",-3.72,0.77,2.16," 11 011000000 000"
"539","romantic",0.8,-1,-2," 11 100000000 000"
"540","roofer",0.91,0.3,0.4," 11 010000000 000"
"541","rookie",0.76,1.2,1.7," 11 001000000 000"
"542","ruffian",-3,1.4,1.8," 11 100000000 000"
"543","sage",2.43,1.9,-2," 11 100010000 000"
"544","saint",2.51,2.2,-3," 11 000000100 000"
"545","salesperson",0.28,-1,1.2," 11 010000000 000"
"546","satyr",-2,-1,1.9," 10 000000001 000"
"547","savant",2.07,1.8,-2," 11 100010000 000"
"548","scaredy_cat",-1.5,-2,-1," 11 100000000 000"
"549","scholar",1.72,1.6,-2," 11 000010000 000"
"550","school_chum",0.84,0.8,0.9," 11 000010000 000"
"551","school_delinquent",-1.2,0.1,1.4," 11 001010000 000"
"552","school_laggart",-1.4,-2,0," 11 000010000 000"
"553","scientist",2.17,1.37,-2.09," 11 010010000 000"
"554","scion",1.6,1.2,-1," 11 000000010 000"
"555","scoundrel",-0.3,0.8,0.4," 11 100000000 000"
"556","sculptor",1.32,0.6,-1," 11 010000000 000"
"557","secretary",0.88,0,-1," 11 011100000 000"
"558","section_chief",0.84,0,0.1," 11 010100000 000"
"559","self_defense_force_worker",0.54,0.7,1.7," 11 000100000 000"
"560","self_deceiver",-1.4,-1,1.6," 11 100000000 000"
"561","self_defense_force_member",-1.2,1.2,1.8," 11 000100000 000"
"562","semi_conductor_maker",0.66,-0.14,0.57," 11 010000000 000"
"563","senior_citizen",1.04,-1,-2," 11 100100000 000"
"564","sewing_machinist",0.39,-1,-1," 11 010000000 000"
"565","sex_maniac",-2.3,-1,1.9," 11 000000001 000"
"566","sex_pervert",-3.5,0,0.9," 11 000000001 000"
"567","shameless_person",-1.7,-1,1.7," 11 100000000 000"
"568","shell_gatherer",0.71,-1,-1," 11 010000000 000"
"569","ship_captain",1.11,1.1,0," 11 010000000 000"
"570","ship_engineer",0.7,0.2,0," 11 010000000 000"
"571","shoemaker",0.96,-1,-1," 11 010000000 000"
"572","shrew",-0.5,0.2,2.9," 01 100000000 000"
"573","sick_person",-0.6,-2,-2," 11 100001010 001"
"574","sightseer",-0.5,-1,1.8," 11 110000000 000"
"575","simpleton",-1.4,-2,-3," 11 100000000 000"
"576","single_person",-0.2,0,0.8," 11 000000001 000"
"577","sissy",-1.3,-2,0," 11 100000000 000"
"578","sister_(elder)",1,1,-1," 01 000000010 000"
"579","sister_(younger)",0.28,-1,1.4," 01 000000010 000"
"580","sister_in_law_(hu_si)",-1,0.96,1.6," 01 000000010 000"
"581","skirt_chaser",-2.6,0,0.7," 10 000000001 000"
"582","smart_ass",-1.7,0,1.6," 11 100000000 000"
"583","social_outcast",-0.8,-2,-2," 11 100000000 000"
"584","social_worker",1.92,0.9,0.7," 11 001001000 000"
"585","socialist",0,0.46,0.67," 11 000100000 000"
"586","socialist_party_member",0,0.6,0.9," 11 000100000 000"
"587","socialite",0.84,1.2,1.2," 11 100000000 000"
"588","sociologist",1.33,0.6,0," 11 000010000 000"
"589","soldier",0.1,0.2,1.7," 11 000100000 001"
"590","son",0.56,0,1," 10 000000010 000"
"591","son_(dutiful)",2.47,1.1,-1," 10 000000010 000"
"592","son_in_law",0.25,-1,-1," 10 000000010 000"
"593","sophist",-1.2,0,0.9," 11 000110100 000"
"594","sophisticate",1,0.6,-1," 11 100000001 000"
"595","sponger",-1.64,-1.56,0.6," 11 100000000 000"
"596","sports_fisherman",0.63,0,-1," 10 100000000 000"
"597","spouse",0.36,0.5,-1," 11 000000011 000"
"598","spy",-1.8,0,0.4," 11 000100000 000"
"599","square",0,0.3,-2," 11 100000000 000"
"600","stage_dancer",1.08,0.3,0.9," 11 010000000 000"
"601","stalker",-2.7,-1,1.2," 10 001000001 000"
"602","star",0.44,1.8,2.3," 11 010010000 000"
"603","station_master",1.01,0.4,-1," 11 010000000 000"
"604","steel_worker",0.38,-1,0.1," 10 010000000 000"
"605","stenographer",1.18,0.4,1.1," 11 011000000 000"
"606","stepchild",-0.3,-1,0," 11 000000010 000"
"607","stepfather",-0.2,1.2,-1," 10 000000010 000"
"608","stepmother",-0.7,1,0.5," 01 000000010 000"
"609","stewardess",1.2,0.2,2," 11 010000000 001"
"610","stockholder",0.31,1.7,-1," 11 010000000 000"
"611","stone_cutter",0.48,0,0," 11 010000000 000"
"612","student",0.06,-0.03,0.99," 11 000010000 000"
"613","student_(enrolled)",0.08,-0.04,1.32," 11 000010000 000"
"614","student_enrollee",0.08,0,1.3," 11 000010000 000"
"615","student_(honors)",1.24,1.1,-2," 11 000010000 000"
"616","student_(jr.college)",-0.3,-1,2.2," 11 000010000 000"
"617","student_(jr._high)",-0.1,-1,2.4," 11 000010000 000"
"618","student_(nursery_school)",-0.2,-2,2.7," 11 000010000 000"
"619","student_(suspended)",-1.4,-1,1," 11 000010000 000"
"620","student_(vocational_hs)",0,-1,1.7," 11 000010000 000"
"621","stuffed_shirt",-1.2,-1,1.2," 11 100000000 000"
"622","subordinate",0.12,-1,0.9," 11 011111100 000"
"623","successful_candidate",1.32,0.9,0.8," 11 000100000 000"
"624","sufferer",-0.4,-2,0," 11 000001000 000"
"625","sumo_grand_champion",1.43,2.1,1.4," 10 010000000 000"
"626","superior",0.4,2,-1," 11 011111100 000"
"627","superstar",1.97,2.88,2.61," 11 010000000 000"
"628","supervisor",1.02,1.8,-1," 11 011111100 000"
"629","supreme_court_justice",1.89,2.5,-2," 11 001000000 000"
"630","surgeon",2.03,2,-2," 11 000001000 001"
"631","suspect",-1.2,-1,0," 11 001000000 000"
"632","suspended_student",-1.1,-1,0.8," 11 000010000 000"
"633","sweetheart",1.32,1.2,-1," 11 100000001 000"
"634","swindler",-2.4,0.2,1.1," 11 011000000 000"
"635","systems_engineer",1.21,1.2,1.3," 11 010000000 000"
"636","tailor",1.06,0,0," 11 010000000 000"
"637","talented_woman",1.68,1.2,-1," 01 100000000 000"
"638","taxi_driver",0.21,-1,0," 11 010000000 000"
"639","taxpayer",1.07,-1,0," 11 000100000 000"
"640","teacher",1.4,1.8,-1," 11 000010000 000"
"641","teacher_(elementary)",1.28,1,0.6," 11 000010000 000"
"642","teacher_(handicapped)",1.96,1.3,-2," 11 000010000 000"
"643","teacher_(head)",0.76,1,-1," 11 000010000 000"
"644","teacher_(jr._high)",0.96,1.1,0," 11 000010000 000"
"645","teacher_(kindergarten)",1.08,0.5,0.8," 11 000010000 000"
"646","teacher_(nursery_school)",1.4,0.8,0.4," 11 000010000 000"
"647","teacher_(of_blind)",2.19,1.2,-2," 11 000010000 000"
"648","teacher_(of_deaf)",2.27,1.2,-1," 11 000010000 000"
"649","teacher's_pet",-2,0.9,1," 11 000010000 000"
"650","teammate",2.01,1.59,1.39," 11 011111000 001"
"651","teenager_(lovely)",0.92,0.1,0," 01 100000001 000"
"652","telephone_operator",0.67,0,0.2," 11 010000000 000"
"653","textile_dyer",0.52,-1,-1," 11 010000000 000"
"654","textile_spinner",0.47,-1,0," 11 010000000 000"
"655","that_kid",0.48,-1,0," 11 100000000 000"
"656","that_s.o.b.",0.36,0,0," 10 100000000 000"
"657","thief",-2.8,0.1,0.6," 11 011000000 000"
"658","third_party",-0.1,0,0," 11 110000000 000"
"659","thug",-2.7,1.8,2.3," 11 101100000 001"
"660","tour_guide",1.09,0,1.8," 11 010000000 000"
"661","tourist",0.33,0.3,1.3," 11 110000000 000"
"662","toymaker",0.82,-1,0.3," 11 010000000 000"
"663","train_conductor",0.94,0,0," 11 010000000 000"
"664","train_signaler",0.49,-1,0," 11 010000000 000"
"665","trainee",0.64,-1,0.2," 11 011111100 000"
"666","traitor",-1.4,1.3,1.2," 11 101100000 000"
"667","tramp",-1,-2,-1," 11 100000000 000"
"668","transvestite",-2,-1,0.3," 10 000000001 000"
"669","travel_agent",0.76,0.3,1.6," 11 010000000 000"
"670","travelling_salesman",-0.5,-1,1.2," 10 010000000 000"
"671","trickster",-1,0,2.1," 11 100000000 000"
"672","typesetter",0.41,-1,-1," 11 010000000 000"
"673","typist",1.06,0,0.9," 11 011011000 000"
"674","uncle",0.68,1,-1," 10 000000010 000"
"675","unemployed_person",-1.4,-2,-1," 11 010000000 000"
"676","union_activist",0.66,0.5,1.1," 11 010000000 000"
"677","union_member",0.68,-1,0.9," 11 010000000 000"
"678","university_lecturer",0.93,0.5,-1," 11 000010000 000"
"679","university_president",1.48,2.2,-2," 11 000010000 000"
"680","university_reject",-0.5,-1,0," 11 000010000 000"
"681","valentino",0.8,0.4,0.2," 10 000000001 001"
"682","vampire",-1.4,-1,2.8," 11 100000001 001"
"683","venus",0.72,0.8,-1," 01 000000001 000"
"684","veterinarian",1.86,0.8,0.2," 11 010001000 000"
"685","villain",-2.5,1.4,1," 11 111100100 000"
"686","villainess",-1.5,1.1,-1," 01 111100100 000"
"687","virgin",0.35,-0.57,0.31," 01 000000001 000"
"688","virtuous_person",1.56,0.8,-2," 11 100000001 000"
"689","visitor",1.08,0.5,-1," 11 100000000 000"
"690","vocational_high_school_student",0,-1,1.3," 11 000010000 000"
"691","waif",-0.4,-3,1.8," 11 100000000 000"
"692","waiter",0.58,-1,1.8," 11 010000000 000"
"693","wallflower",0.24,-1,-1," 01 100000000 000"
"694","warehouseman",0.38,0,0.4," 10 010000000 000"
"695","watch_repairer",0.73,-1,-1," 11 010000000 000"
"696","weakling",-1,-3,-1," 11 100000000 000"
"697","weaver",0.54,-1,-1," 11 010000000 000"
"698","white_collar_worker",0.12,-1,0," 11 010000000 000"
"699","wholesaler",0.38,0.7,0.7," 11 010000000 000"
"700","widow",0,-1,-2," 01 000000010 000"
"701","wife",0.96,0.2,-1," 01 000000011 001"
"702","wife_(informal)",0.88,0.8,0," 01 000000011 001"
"703","wife_(second)",0,-1,0.2," 01 000000011 001"
"704","witness",0.88,1.4,-1," 11 001000000 000"
"705","woman",0.32,-1,0.6," 01 100000001 000"
"706","woman_(elderly)",0.8,-1,-2," 01 100000000 000"
"707","woman_(middle_aged)",-0.7,0.2,2," 01 100000000 000"
"708","woodworker",0.51,0,0," 11 010000000 000"
"709","writer",1.24,1.1,-1," 11 110010000 100"
"710","yokel",-0.9,-1,0," 11 100000000 000"
"711","young_person",0.52,0.5,2.4," 11 100000000 000"
"712","younger_brother",0.15,0,1.4," 10 000000010 000"
"713","younger_sister",0.21,-1,1.1," 01 000000010 000"
