"","term","E","P","A","instcodes"
"473","reproach",-0.33,1.04,0.26," 10 111111111 100"
"474","repulse",-2.11,1.64,1.32," 01 001100001 100"
"475","rescue",2.08,2.04,1.48," 10 101101010 010"
"476","respect",2.75,0.46,-0.29," 01 111111111 100"
"477","restrain",-0.54,2.04,1.04," 10 001001011 101"
"478","revere",0.4,0.2,-0.2," 01 111111111 000"
"479","rib",-0.7,0.53,1.27," 10 110110011 000"
"480","ride",-1.08,0.71,1.21," 10 111111111 000"
"481","ridicule",-2.68,0.84,1.42," 10 111111111 000"
"482","rile",-1.68,1.1,1.26," 01 111111111 000"
"483","rob",-2.82,1.29,1.91," 10 111000000 000"
"484","rook",0.93,1.36,-0.57," 01 010000000 000"
"485","rouse",0.38,1.27,1.1," 10 100101011 100"
"486","rush",-1,0.97,1.7," 10 110011011 100"
"487","satisfy",2.58,1.85,0.91," 01 111111111 100"
"488","save",3.23,2.88,1.77," 10 101101110 100"
"489","scare",-2,1.29,1.65," 01 111111111 100"
"490","scold",-0.83,1.54,0.92," 10 111111111 000"
"491","scorn",-2,1.32,0.91," 01 111111111 000"
"492","scrutinize",-0.9,0.3,0," 10 111111111 100"
"493","search",-0.19,1.23,0.45," 10 001000000 001"
"494","seduce",0.3,1.61,0.91," 01 000000001 001"
"495","seize",-2.06,2.21,2.09," 10 001000000 011"
"496","sentence",-1.06,2.25,0.06," 10 001000000 010"
"497","serenade",2.04,0.5,-0.12," 10 000000011 000"
"498","serve",1,-0.79,-0.38," 10 110100010 100"
"499","shackle",-2.15,1.85,0.95," 10 001000000 001"
"500","shaft",-2.38,0.33,1.29," 01 111110010 000"
"501","shame",-3.33,2.29,1.79," 01 111111111 000"
"502","shield",2,2.04,0.4," 10 001100000 010"
"503","shock",-0.8,1.16,1.48," 01 111111111 000"
"504","shoot",-3.35,2.05,2.18," 10 001000000 101"
"505","shun",-2.25,0.63,0.72," 01 100100111 010"
"506","shush",-0.69,0.65,-0.15," 10 111111111 000"
"507","signal",0.23,0.55,0.32," 10 011100000 010"
"508","silence",-1.2,2.1,0.63," 10 111111111 000"
"509","sing_to",1.87,0.25,-0.33," 10 000000011 100"
"510","sit_next_to",0.75,-0.06,-0.26," 10 111111111 000"
"511","slay",-1.83,1.17,0.88," 10 101000000 101"
"512","sleep_with",2.17,0.29,0.33," 10 000000001 001"
"513","slight",-1.61,0.13,0.48," 01 110100010 000"
"514","smile_at",2.71,0.29,-0.18," 10 111111111 000"
"515","smother",-3.48,2,1.45," 10 101000000 001"
"516","snub",-1.72,0.96,0.76," 01 100100000 010"
"517","snuggle",3,0.83,0," 10 000000011 001"
"518","sock",-2.13,1.5,2.47," 10 101000000 001"
"519","soft_soap",-1.11,0.21,0.25," 01 110101010 000"
"520","soothe",3.03,1.19,-1.1," 10 111111111 100"
"521","speak_to",1.32,0.73,0.26," 10 111111111 000"
"522","spoil",-1.31,0.22,-0.59," 01 000000010 000"
"523","spoof",-0.71,0.69,1.25," 01 110110110 000"
"524","spook",-1.44,1.15,1.21," 01 111001100 000"
"525","spurn",-1.23,1.59,0.86," 01 100100101 010"
"526","stall",-0.53,0.88,0.31," 01 111111111 000"
"527","startle",-1.15,0.76,1.47," 01 111111111 000"
"528","stop",-0.38,1.15,0.85," 10 111111111 100"
"529","strangle",-3.44,1.5,1.56," 10 101000000 001"
"530","strip",-0.96,1.68,1.68," 10 001001001 101"
"531","stroke",2.03,1.43,0.17," 10 000001011 101"
"532","study",0.36,0.48,-0.18," 01 111111111 000"
"533","stun",-0.65,1.61,1.32," 01 111111111 000"
"534","stymie",-0.42,1.17,0.92," 01 001100010 010"
"535","subdue",0.46,1,-0.64," 10 001101010 001"
"536","subjugate",-1.43,1,0.43," 10 000100000 010"
"537","submit_to",-0.81,-1.35,-0.45," 10 001101011 000"
"538","sue",-0.74,2.26,0.55," 10 011000000 010"
"539","summon",-0.03,1.5,0.32," 10 111111111 010"
"540","supervise",0.97,1.94,0.31," 10 111111110 010"
"541","support",2.39,1.29,-0.35," 10 110101010 010"
"542","surprise",1.06,1.1,2.13," 10 111111111 000"
"543","suspect",-1.03,0.66,0.28," 01 111111111 000"
"544","sweet_talk",-0.52,1.23,0.73," 01 111111111 000"
"545","swindle",-2.25,1.5,1.42," 01 010000000 000"
"546","tackle",-1.04,1.3,1.78," 10 001010000 001"
"547","talk_to",1.71,1,-0.48," 10 111111111 100"
"548","tantalize",-0.17,1.29,0.96," 01 111111111 100"
"549","taunt",-1.87,0.73,1.4," 10 111100111 000"
"550","teach",2.47,2,0.03," 10 111111111 100"
"551","tease",-0.92,0.48,1.2," 10 111111111 000"
"552","tempt",-0.9,1.55,0.9," 01 111111111 100"
"553","terrorize",-3.34,1.97,1.97," 01 001100000 100"
"554","test",-0.23,1.77,0.46," 10 000011100 100"
"555","thank",2.77,1.29,-0.1," 10 111111111 000"
"556","threaten",-2.84,2.06,1.55," 10 111111111 000"
"557","thrill",2.26,1.73,1.5," 01 100000011 000"
"558","tickle",0.94,1.22,1.91," 10 000000011 001"
"559","tip",1.68,1,0.1," 10 010000000 000"
"560","titillate",1.3,1.17,1.3," 01 000000001 000"
"561","toast",1.79,0.62,0.04," 10 100100010 010"
"562","torment",-2.58,1.21,1.13," 10 111111111 100"
"563","torture",-3.09,2.62,1.66," 10 001000000 101"
"564","train",1.56,1.84,0.56," 10 111111111 000"
"565","trap",-2.03,2.06,1.22," 01 011100000 000"
"566","treat",1.83,1.07,-0.34," 10 100000011 100"
"567","trick",-1.88,1.44,1.31," 01 111100010 000"
"568","trust",2.54,1.13,-0.29," 01 111111111 100"
"569","underestimate",-1.34,-0.1,0.14," 01 111111000 100"
"570","undermine",-2.05,0.9,0.4," 01 011110100 010"
"571","understand",2.26,0.62,-0.35," 01 111111111 000"
"572","undress",1.22,1.31,0.81," 10 000001011 101"
"573","unnerve",-1.95,1.1,0.7," 01 111111111 000"
"574","uplift",2.59,1.72,0.44," 01 111111111 000"
"575","upset",-2.12,1.03,0.71," 01 111111111 000"
"576","upstage",-0.97,1.83,1.52," 01 111111111 010"
"577","urge",0.48,1.35,0.77," 10 111111111 000"
"578","use",-2.5,1.97,0.88," 01 111100100 010"
"579","value",2.31,1,-0.59," 01 111111111 100"
"580","vanquish",-1.37,2.05,0.53," 10 000100000 010"
"581","vex",-1.67,1.17,0.42," 01 111111111 000"
"582","victimize",-2.83,1.73,1.05," 10 011000001 000"
"583","visit",2.48,0.32,-0.23," 10 111111111 010"
"584","waken",-0.3,0.7,0.8," 10 100001010 001"
"585","warn",2.6,1.4,0.77," 10 111111111 010"
"586","watch",0.17,-0.04,-0.38," 10 111111111 000"
"587","welcome",2.28,1.12,0.04," 10 111111111 010"
"588","wheedle",-1.68,0.26,0.79," 10 111111111 000"
"589","whip",-3.19,2.5,2.08," 10 001000011 001"
"590","work",-0.04,1.52,0.91," 10 010010010 100"
"591","worship",0.44,0.03,-0.06," 01 100100111 000"
"592","wrong",-2.13,0.5,0.92," 01 111111111 000"
"593","zap",-1.64,1.44,1.8," 10 001010000 001"
