"","term","E","P","A","instcodes"
"447","housebreaker",-1.73,0.1,0.99," 11 001000000 000"
"448","housekeeper",0.84,-0.55,-0.03," 11 010000010 000"
"449","housemaid",0.86,-1.19,-0.07," 01 010000010 000"
"450","housewife",1.46,-0.24,0.27," 01 000000010 000"
"451","hunchback",-0.01,-0.71,-1.28," 11 000001000 000"
"452","hungarian",0.81,0.5,-0.17," 11 000100000 000"
"453","husband",1.15,1.04,0.1," 10 000000011 001"
"454","hussy",-0.24,-0.75,0.66," 01 000000001 001"
"455","hutterite",0.07,-1.04,-0.7," 11 000100100 000"
"456","hybrid_(mythical)",0.3,0.62,0.56," 11 100000000 000"
"457","hypochondriac",-0.42,-1.17,0.2," 11 000001000 000"
"458","hypocrite",-1.95,-0.62,0.13," 11 100000000 000"
"459","icelander",0.63,-0.09,0.2," 11 000100000 000"
"460","idiot",-1.03,-1.53,-0.29," 11 100000000 000"
"461","ignoramus",-1.03,-1.3,-0.27," 11 100010000 000"
"462","imbecile",-1.23,-1.78,-0.06," 11 100000000 000"
"463","immigrant",0.44,-0.77,0.13," 11 000100000 000"
"464","imp",0.26,-1.72,-0.02," 11 100000000 000"
"465","in_law",0.44,0.17,-0.26," 11 000000010 000"
"466","infant",1.99,-1.9,2.28," 11 000001010 001"
"467","informant",-0.11,0.51,0.57," 11 001100000 000"
"468","informer",-0.13,0.74,0.67," 11 001000000 000"
"469","inmate",-1.86,-1.09,0.24," 11 001000000 001"
"470","innocent",1.33,-0.52,0.64," 11 100000000 000"
"471","insider",0.45,1.19,0.64," 11 010100000 000"
"472","inspector",0.97,1.49,-0.21," 11 001000000 001"
"473","instructor",1.22,1.32,0.24," 11 000010000 000"
"474","insurance_agent",0.14,0.98,-0.01," 11 010000000 000"
"475","insurance_claims_investigator",0.23,1.28,-0.31," 11 010000000 000"
"476","intern",1.1,-0.79,1.77," 11 000001000 001"
"477","intimate",1.62,0.65,1.48," 11 000000001 001"
"478","introvert",0.52,-0.63,-0.47," 11 100000000 000"
"479","inuit",0.95,-0.74,-0.41," 11 000100000 000"
"480","invalid",-0.65,-2.1,-1.28," 11 000001000 001"
"481","irishman",0.54,0.1,0.06," 11 000100000 000"
"482","israeli",0.32,0.26,0.21," 11 000100000 000"
"483","italian",0.52,0.37,0.28," 11 000100000 000"
"484","jackass",-1.84,-0.99,0.55," 11 100000000 000"
"485","jamaican",0.83,-0.01,0.39," 11 000100000 000"
"486","janitor",1.5,-0.85,-1.28," 11 010000000 000"
"487","japanese",0.79,0.15,0.44," 11 000100000 000"
"488","jazz_musician",1.66,0,-0.82," 11 110000000 000"
"489","jerk",-2,-0.72,0.29," 11 100000000 000"
"490","jew",0.81,0.2,0.12," 11 000000100 000"
"491","jeweler",0.86,0.55,-0.75," 11 010000000 000"
"492","jock",0.35,1.43,2.14," 11 000010000 000"
"493","jp_(justice_of_the_peace)",1.26,1.77,-0.38," 11 001000000 000"
"494","judge",1.28,2.93,-1.92," 11 001000000 000"
"495","junkie",-1.53,-2.07,0.26," 11 101000000 000"
"496","juror",1.24,1.17,-0.04," 11 001000000 001"
"497","justice_of_the_supreme_court",1.26,2.75,-1.33," 11 001000000 000"
"498","juvenile",0.38,-1.29,2.08," 11 001000010 000"
"499","kid",1.34,-1.4,2.3," 11 100000000 000"
"500","killjoy",-0.51,-0.31,0.52," 11 100000000 000"
"501","kindred_spirit",1.86,1.09,1.26," 11 100000000 000"
"502","klutz",-0.45,-1.52,0.11," 11 100000000 000"
"503","kook",-0.62,-1.21,0.39," 11 100000000 000"
"504","kosovar",0.4,-0.24,0.49," 11 000100000 000"
"505","labor_union_president",0.89,2.59,-0.89," 11 010000000 000"
"506","lad",1.1,-0.73,1.43," 10 100000000 000"
"507","lady",1.95,0.4,1.02," 01 100000000 000"
"508","lady_killer",-1.95,0.33,1.47," 10 000000001 000"
"509","landlady",0.09,0.94,-1.42," 01 010000000 000"
"510","landlord",0.13,1.37,-0.88," 10 010000000 000"
"511","lass",1.23,-0.86,1.25," 01 100000000 000"
"512","law_breaker",-1.65,-0.41,1.02," 11 001000000 000"
"513","lawyer",0.21,2.09,0.12," 11 001000000 000"
"514","lebanese",-0.01,-0.07,0.16," 11 000100000 000"
"515","lecher",-0.53,-0.39,-0.48," 10 000000001 000"
"516","leprechaun_(mythical)",1.25,1.06,0.86," 11 100000000 000"
"517","lesbian",0.64,-0.45,0.42," 01 000000001 000"
"518","liar",-2.18,-0.04,0.56," 11 100000000 000"
"519","liberal",1.14,1.12,-0.06," 11 000100000 000"
"520","librarian",0.93,-1.17,-2.26," 11 000010000 000"
"521","library_assistant",0.77,-0.53,-0.47," 11 000010000 000"
"522","lieutenant_governor",1.21,1.67,-1.03," 11 000100000 000"
"523","lifeguard",1.86,1.72,2.25," 11 010000000 000"
"524","lifer",-0.34,-1.37,-1.28," 11 001000000 000"
"525","linebacker_(football)",1.19,2.07,1.88," 10 010010000 001"
"526","lineman",1.14,1.65,1.57," 10 010000000 000"
"527","lithuanian",0.25,0.01,0.24," 11 000100000 000"
"528","loafer",-0.91,-1.46,-0.6," 11 110000000 000"
"529","loan_shark",-1.04,1.67,-0.15," 11 010000000 000"
"530","lodger",0.47,0.31,0.04," 11 010000000 000"
"531","logger",0.63,0.66,0.41," 10 010000000 000"
"532","loner",-0.13,-1.19,-0.89," 11 100000000 000"
"533","longshoreman",0.78,0.14,-0.41," 10 010000000 000"
"534","look_out",0.39,-0.13,0.73," 11 001000000 000"
"535","loser",-1.14,-1.52,0.28," 11 100000000 000"
"536","louse",-1.46,-1.36,-0.1," 11 100000000 000"
"537","lout",-1.21,-0.77,-0.73," 11 100000000 000"
"538","lover",2.71,1.1,2.21," 11 000000001 001"
"539","lowlife",-1.28,-1.33,-0.49," 11 100000000 000"
"540","lunatic",-1.2,-0.49,0.55," 11 100001000 000"
"541","lush",-0.63,-1.14,0," 11 100000000 000"
"542","machine_operator_in_a_factory",0.66,-0.83,-0.39," 11 010000000 000"
"543","machine_set_up_man_in_a_factory",0.47,-0.15,-0.44," 11 010000000 000"
"544","madam",0.83,0.33,-0.31," 11 100000001 000"
"545","madman",-2.15,-0.07,0.2," 10 100001000 000"
"546","mafioso",-1.02,2.35,-0.97," 10 011000000 000"
"547","magician",1.7,1.19,0.24," 11 010000100 000"
"548","maid",0.99,-0.99,-0.15," 01 010000000 000"
"549","maiden",2.04,-1.15,1.21," 01 100000000 000"
"550","mail_carrier",1.44,-0.03,0.13," 11 010000000 000"
"551","mailman",1.44,-0.2,0.27," 10 010000000 000"
"552","man",0.95,1.15,0.55," 10 100000001 000"
"553","manager",0.79,1.54,-0.36," 11 010000000 000"
"554","maniac",-2.09,0.2,1.24," 11 100001000 001"
"555","manipulator",-1.74,1.56,1.03," 11 111100000 000"
"556","maritimer",0.76,-0.32,-0.12," 11 000100000 000"
"557","mastermind",1.25,2.7,0.35," 11 001100000 000"
"558","mate",1.83,0.56,1.5," 11 100000001 001"
"559","mathematician",0.92,0.37,-0.71," 11 000010000 000"
"560","maverick",0.93,1.32,1.55," 11 100000000 000"
"561","mayor_of_a_large_city",1.23,2.27,-0.62," 11 000100000 000"
"562","mayor",1.12,2.11,-1.06," 11 000100000 000"
"563","media_mogul",0.03,1.76,-0.21," 11 010000000 000"
"564","medic",1.44,1.04,0.89," 11 000001000 000"
"565","mennonite",0.81,-0.89,-1.17," 11 000100100 000"
"566","mermaid_(mythical)",2.08,0.14,2.12," 01 100000000 000"
"567","metis",1.04,-0.5,0.07," 11 000100000 000"
"568","midget",0.72,-1.45,0.16," 11 100000000 000"
"569","millionaire",0.48,2.32,-0.76," 11 010000000 000"
"570","miner",0.41,-0.23,-0.45," 10 010000000 000"
"571","mining_engineer",0.79,0.82,0.16," 11 010000000 000"
"572","minister_(religious)",2.08,1.21,-1.36," 11 000000100 000"
"573","minister_of_health_(federal)",1.35,1.98,-0.55," 11 000101000 000"
"574","minister_without_portfolio",0.23,-0.15,-0.61," 11 000100000 000"
"575","minor",0.62,-1.2,1.69," 11 001000000 000"
"576","miser",-0.87,0.25,-1.37," 11 100000000 000"
"577","miss",1.18,-0.27,0.49," 01 100000010 000"
"578","mistress",0.09,-0.15,1.88," 01 000000001 001"
"579","mobster",-1.49,2.52,-0.34," 10 011000000 000"
"580","model",1.11,0.16,1.92," 11 010000000 000"
"581","mooch",-1.71,-1.65,0.79," 11 100000000 000"
"582","moron",-1.11,-1.49,-0.57," 11 100000000 000"
"583","motel_owner",0.35,0.36,-0.94," 11 010000000 000"
"584","mother",2.19,1.75,0.32," 01 000000010 001"
"585","mountie",1.77,2,0.82," 11 001000000 001"
"586","mourner",0.04,-1.12,-0.84," 11 000000100 100"
"587","mouthpiece",-0.71,0.24,0.8," 11 001000000 000"
"588","mp_(member_of_parliament)",0.59,1.51,-1.23," 11 000100000 000"
"589","mpp_(member_of_prov._parliament)",0.84,1.75,-1.15," 11 000100000 000"
"590","mugger",-2.44,0.13,0.9," 10 001000000 001"
"591","mummy_(mythical)",-0.96,0.87,-2.74," 11 100000000 000"
"592","murderer",-3.67,1.07,1.01," 11 001000000 001"
"593","murderess",-2.15,0.75,1.38," 01 001000000 000"
"594","musician_in_a_symphony_orchestra",1.57,0.05,0.35," 11 010010000 000"
"595","musician",1.34,0.51,1.03," 11 010010000 000"
"596","muslim",0.43,0.1,-0.18," 11 000000000 000"
"597","mutual_fund_manager",0.78,1.62,0.28," 11 010000000 000"
"598","my_brother",1.6,1.02,1.67," 10 000000010 000"
"599","my_father",2.03,1.74,-0.39," 10 000000010 000"
"600","my_mother",2.71,1.64,0.41," 01 000000010 000"
"601","my_sister",1.46,0.22,1.25," 01 000000010 000"
"602","myself_as_i_really_am",1.55,0.97,1.74," 11 100000000 110"
"603","myself_as_others_see_me",2.4,1.26,1.98," 11 100000000 101"
"604","nark",-0.85,1.01,0.68," 11 001000000 000"
"605","native_canadian",0.88,-0.42,-0.12," 11 000100000 000"
"606","neighbor",1.35,0.08,0.04," 11 100000000 000"
"607","neophyte",-0.31,0.28,-0.28," 11 110100100 000"
"608","nephew",1.35,-0.72,1.46," 10 000000010 000"
"609","neurotic",-0.29,-0.83,0.51," 11 000001000 000"
"610","new_democrat",0.68,0.13,0.03," 11 000100000 000"
"611","new_zealander",0.68,0.05,0.38," 11 000100000 000"
"612","newcomer",0.85,-0.68,0.43," 11 100000000 000"
"613","newsboy",0.56,-1.2,1.59," 10 010000000 000"
"614","newspaper_pressman",0.64,0.12,-0.41," 11 010000000 000"
"615","niece",1.25,-0.39,1.33," 01 000000010 000"
"616","night_watchman",0.71,0.11,-0.16," 10 011000000 000"
"617","ninny",-0.33,-1.98,0.01," 11 100000000 000"
"618","nitwit",-1.11,-1.5,0.11," 11 100000000 000"
"619","nobody",-0.74,-2.24,-0.68," 11 100000000 000"
"620","nonconformist",0.8,-0.15,0.69," 11 100000000 000"
"621","norwegian",0.67,0.29,-0.02," 11 000100000 000"
"622","novice",0.84,-1.13,0.75," 11 010100100 000"
"623","numbskull",-0.8,-1.61,0," 11 100000000 000"
"624","nun",1.91,-0.35,-1.45," 01 000000100 000"
"625","nurse",1.8,0.69,0.86," 11 000001000 001"
"626","nursemaid",1.04,0.23,0.13," 01 000000010 001"
"627","nut",-0.34,-1.15,0.03," 11 100000000 000"
"628","nymph_(mythical)",0.49,0.06,1.34," 01 000000001 000"
"629","oddball",0.24,-0.86,0.44," 11 100000000 000"
"630","ogre_(mythical)",-2.21,1.87,-1.5," 11 100000000 000"
"631","oil_field_worker",0.56,0.32,-0.16," 11 010000000 000"
"632","old_fogey",0.25,-1.26,-2.58," 11 100000000 000"
"633","old_maid",0.52,-1.16,-1.82," 01 000000010 000"
"634","old_timer",1.07,-0.52,-2.66," 11 100000000 100"
"635","onlooker",-0.03,-0.84,-0.04," 11 100000000 000"
"636","organ_donor",2.72,1.32,0.67," 11 000001000 000"
"637","orphan",0.65,-2.21,1.55," 11 000000010 000"
"638","outlaw",-0.84,0.64,0.66," 11 001000000 000"
"639","outpatient",0.39,-0.82,-0.12," 11 000001000 000"
"640","outsider",0,-0.86,0.17," 11 100000000 000"
"641","owner_of_a_fast_food_restaurant",0.36,0.22,0.17," 11 010000000 000"
"642","owner_of_a_manufacturing_plant",0.81,1.93,-0.5," 11 010000000 000"
"643","pagan",-0.72,0.02,0.11," 11 000000100 000"
"644","pakistani",0.84,-0.3,0.19," 11 000100000 000"
"645","pal",2.23,0.96,1.47," 11 100000000 000"
"646","palestinian",0.04,-0.4,0.27," 11 000100000 000"
"647","palm_reader",-0.31,-0.38,-1.26," 11 010000000 000"
"648","pansy",-0.76,-1.79,-0.17," 10 000000001 000"
"649","paranoid",-0.64,-1.3,0.37," 11 000001000 000"
"650","parent",2.15,2.23,-0.75," 11 000000010 001"
"651","parking_attendant",0.4,-0.47,-0.35," 11 010000000 000"
"652","parliamentary_secretary",1.12,-0.66,-0.54," 11 000100000 000"
"653","parti_quebecois",-0.18,0.72,-0.49," 11 000100000 000"
"654","party_animal",1.24,0.41,2.28," 11 100000000 000"
"655","patient",0.63,-1.4,-0.53," 11 000001000 001"
"656","patrolman",0.73,1.01,0.65," 11 001000000 001"
"657","patron",1.15,0,-0.2," 11 010100000 000"
"658","pawnbroker",-0.31,-0.07,-0.47," 11 010000000 000"
"659","pc_(progressive_conservative)",-0.5,0.46,-1," 11 000100000 000"
"660","peeping_tom",-1.82,-1.64,0.55," 10 001000001 000"
"661","pencil_pusher",0.1,-0.59,-0.19," 11 010100000 000"
"662","perfectionist",0.46,0.77,0.17," 11 111011000 000"
"663","pest",-1.76,-1.21,0.6," 11 100000000 000"
"664","philanthropist",1.13,1.36,-0.59," 11 100000000 000"
"665","phony",-1.42,-1.08,0.25," 11 100000000 000"
"666","photographer",0.92,0.4,0.22," 11 010000000 000"
"667","physician",1.87,1.59,-0.33," 11 000001000 001"
"668","physicist",0.79,0.93,-0.68," 11 000010000 000"
"669","physiotherapist",1.49,1.28,0.62," 11 000001000 000"
"670","pickpocket",-2.11,-0.25,2.1," 11 001000000 000"
"671","pickup",0.21,0.57,0.95," 11 000000001 000"
"672","pimp",-2.21,1.08,1.14," 10 011000001 000"
"673","pinhead",-1.02,-1.48,-0.13," 11 100000000 000"
"674","pipsqueak",-0.44,-1.62,0.25," 11 100000000 000"
"675","pixie",0.71,-0.72,1.26," 11 100000000 000"
"676","plainclothesman",0.37,-0.15,0," 11 001000000 000"
"677","playboy",0.47,0.69,1.96," 10 100000001 000"
"678","playmate",1.65,0.06,1.41," 11 100000000 000"
"679","plumber",1.05,-0.07,-0.62," 11 010000000 000"
"680","pole",0.83,0.65,-0.15," 11 000100000 000"
"681","police_officer",1.21,2.08,1," 11 001000000 001"
"682","policeman",1.23,1.87,0.78," 10 001000000 001"
"683","porno_star",0.43,-0.28,2.13," 11 010000001 001"
"684","portuguese",0.24,-0.03,0.28," 11 000100000 000"
"685","postmaster",0.63,0.88,-0.45," 11 010000000 000"
"686","pothead",-0.49,-0.93,0.63," 11 100000000 000"
"687","practical_nurse",1.65,0.25,0.58," 11 000001000 001"
"688","premier",0.53,2.72,-0.48," 11 000100000 000"
"689","preppie",0.22,-0.4,1.21," 11 000010000 000"
"690","priest",2.2,1.09,-1.5," 10 000000100 000"
"691","prime_minister",1.31,2.79,-1.07," 11 000100000 000"
"692","principal",0.88,2.08,-0.99," 11 000010000 000"
"693","prisoner",-1.55,-1.39,0.16," 11 001000000 000"
"694","priss",-0.87,-1.19,0.61," 11 100000010 000"
"695","pro_choicer",1.34,0.19,1.19," 11 000100000 000"
"696","pro_lifer",0.28,0.11,0.31," 11 000100000 000"
"697","probation_officer",0.67,1.56,-0.4," 11 001000000 000"
"698","probationer",0.01,0.33,-0.67," 11 001000000 000"
"699","procrastinator",-0.82,-1.22,0.39," 11 100000000 000"
"700","proctor",0.41,-0.14,-0.81," 11 000010000 000"
"701","prodigy",1.47,1.35,1.8," 11 000010000 000"
"702","professor",1.75,1.51,-0.9," 11 000010000 000"
"703","prosecuting_attorney",0.75,1.69,0.24," 11 001000000 001"
"704","prostitute",-0.97,-1.74,1.76," 01 010000001 001"
"705","protagonist",0.25,0.32,0.43," 11 100100000 000"
"706","provincial_cabinet_minister",0.42,1.89,-1.15," 11 000100000 000"
"707","provincial_policeman",0.92,1.95,1.04," 10 001000000 000"
"708","prude",-0.95,-0.71,-0.14," 11 000000001 000"
"709","psychiatrist",0.79,1.49,-0.1," 11 000001000 000"
"710","psychoanalyst",0.37,1.29,-0.46," 11 000001000 000"
"711","psychologist",0.99,1.12,-0.94," 11 000011000 000"
"712","psychopath",-1.85,-0.04,0.34," 11 001001000 000"
"713","psychotic",-2,-1.08,0.15," 11 000001000 000"
"714","public_relations_worker",1.31,0.32,0.82," 11 010000000 000"
"715","punk",-0.67,-0.54,1.92," 10 100000000 000"
"716","pupil",1.16,-0.79,1.47," 11 000010000 000"
"717","puritan",0.38,-0.06,-0.32," 11 000000101 000"
"718","pusher",-1.28,0.73,0.91," 11 101000000 000"
"719","quack",-0.57,-0.56,-0.54," 11 000001000 000"
"720","quarterback",1.83,2.3,2.54," 10 010010000 001"
"721","queer",0.35,-0.64,0.6," 11 000000001 000"
"722","rabbi",1.83,1.39,-1.62," 10 000000100 000"
"723","racketeer",-0.62,0.9,-0.01," 11 011000000 000"
"724","rail_conductor",1.06,0.67,-0.36," 11 010000000 000"
"725","rapper",0.33,0.26,1.92," 11 100000000 000"
"726","rascal",-0.55,-0.96,1.36," 11 100000000 000"
"727","rastafarian",1.59,0.14,0.19," 11 000000100 000"
"728","rat",-1.16,-1.13,0.01," 11 100000000 000"
"729","rattlebrain",-0.51,-1.02,0.12," 11 100000000 000"
"730","raver",0.14,-0.75,2.97," 11 100000000 000"
"731","real_estate_agent",0.46,0.61,0.26," 11 010000000 000"
"732","receiver_general",0.82,1.35,-0.77," 11 000100000 000"
"733","receptionist",1.33,-0.37,0.76," 11 011001000 000"
"734","redneck",-1.38,-0.62,-0.98," 10 100000000 000"
"735","referee",0.98,1.7,0.08," 11 010010000 001"
"736","registered_nurse",2,1.2,1.13," 11 000001000 001"
"737","relation",1.59,1.03,0.56," 11 000000010 000"
"738","reporter",1.04,1.2,1.08," 11 010100000 000"
"739","respondent",0.44,0.12,0.28," 11 010110000 000"
"740","retardate",0.42,-1.76,-1.28," 11 000001000 000"
"741","ringleader",0.07,1.97,1.06," 11 001000000 000"
"742","rival",-0.45,0.6,0.78," 11 100100001 000"
"743","rogue",0.04,0.51,0.41," 10 100000000 000"
"744","romanian",0.42,0.14,-0.02," 11 000100000 000"
"745","rookie_cop",0.65,0.51,2.22," 11 001000000 001"
"746","roomer",0.51,-0.07,0.66," 11 010000000 000"
"747","roommate",1.26,0.16,1.18," 11 000010000 000"
"748","roughneck",-0.86,0.97,0.72," 10 100000000 000"
"749","rowdy",-0.29,0.33,1.3," 11 100000000 000"
"750","ruffian",-1.17,0.12,0.96," 11 100000000 000"
"751","runaway",-0.36,-1.42,1.56," 11 000000010 000"
"752","russian",0.27,0.34,-0.01," 11 000100000 000"
"753","safecracker",-0.62,1.13,0.55," 11 001000000 000"
"754","sales_clerk",0.74,-0.04,0.63," 11 010000000 000"
"755","salesgirl",1.4,-0.29,1.59," 01 010000000 000"
"756","saleslady",0.86,-0.12,0.97," 01 010000000 000"
"757","salesman",0.33,0.18,0.73," 10 010000000 000"
"758","saleswoman",1.08,0,0.77," 01 010000000 000"
"759","saloon_keeper",1.14,0.48,-0.39," 11 010000000 000"
"760","scab",-0.93,-1.29,-0.09," 11 010000000 000"
"761","scamp",-1.14,-0.86,0.38," 11 100000000 000"
"762","scapegoat",-1.06,-1.3,0.02," 11 100100000 000"
"763","scarecrow",0.77,-0.63,-1," 11 100000000 000"
"764","scatterbrain",-0.62,-0.74,0.61," 11 100000000 000"
"765","scholar",1.79,1.19,0.19," 11 000010000 000"
"766","schoolboy",0.98,-0.5,1.98," 10 000010000 000"
"767","schoolgirl",1.82,-1.37,2.49," 01 000010000 000"
"768","schoolmate",1.36,0.32,1.5," 11 000010000 000"
"769","schoolteacher",1.82,1.58,-0.27," 11 000010000 000"
"770","scientologist",1.08,0.75,-0.37," 11 000000100 000"
"771","scot",1,0.17,-0.16," 11 000100000 000"
"772","scoundrel",-1.64,0.04,-0.04," 11 100000000 000"
"773","scoutmaster",1.42,0.76,0.36," 10 100000000 000"
"774","screwball",-0.85,-1,0.5," 11 100000000 000"
"775","scrooge",-1.36,0.08,-1.62," 11 110000000 000"
"776","scumbag",-2.3,-1,-0.35," 11 100000000 000"
"777","secretary",0.99,-0.4,0.79," 11 011100000 000"
"778","security_guard",0.74,0.65,0.21," 11 011110000 000"
"779","senator",0.55,2.32,-1.32," 11 000100000 000"
"780","senior",1.34,-0.72,-2.03," 11 000010000 000"
"781","serb",0.13,0.38,0.05," 11 000100000 000"
"782","serial_killer",-3.41,0.77,0.96," 11 001000000 001"
"783","servant",0.81,-2.01,-0.05," 11 010000000 000"
"784","sewing_machine_operator",0.61,-1.03,-1.07," 11 010000000 000"
"785","sexpot",0.75,0.22,1.71," 01 000000001 000"
"786","shaman",1.28,1.8,-1.78," 11 000001100 000"
"787","shareholder",0.58,0.88,-0.24," 11 010000000 000"
"788","sharpie",0.02,0.46,1.37," 11 100000000 000"
"789","sheet_metal_worker",0.61,-0.49,-0.42," 11 010000000 000"
"790","sheriff",1.15,2.14,-0.33," 11 001000000 001"
"791","shoe_repairman",1.18,-0.51,-1.5," 11 010000000 000"
"792","shoplifter",-2.12,-1.24,1.41," 11 011000000 000"
"793","shrew",-0.56,-0.16,-0.45," 01 100000000 000"
"794","shrimp",0.19,-1.96,0.44," 11 100000000 000"
"795","shrink",0.35,1.42,-1.19," 11 000001000 000"
"796","shut_in",-0.64,-1.55,-1.07," 11 000001010 000"
"797","shyster",-1.31,-0.32,0.35," 11 001000000 000"
"798","sibling",1.81,0.48,1.41," 11 000000010 000"
"799","sidekick",1.48,-0.1,1.36," 11 100000000 000"
"800","simpleton",-0.08,-1.58,-0.27," 11 100000000 000"
"801","single_parent",1.18,-0.23,0.89," 11 000000010 000"
"802","sinner",-1.28,-0.33,0.01," 11 000000100 000"
"803","sissy",-0.92,-2.22,0.23," 11 100000000 000"
"804","sister_in_law",1.29,-0.16,1.14," 01 000000010 000"
"805","sister",1.84,0.47,1.54," 01 000000010 000"
"806","skeptic",-0.4,-0.28,-0.29," 11 100110100 000"
"807","skinhead",-1.67,0.17,1.89," 11 100100000 000"
"808","slacker",-1.52,-1.64,-0.26," 11 010010000 000"
"809","slave",-0.95,-3.31,0.3," 11 010100000 101"
"810","slave_driver",-2.72,1.71,-0.45," 11 010100000 001"
"811","sleuth",0.38,0.64,-0.14," 11 001000000 000"
"812","slob",-0.93,-0.92,0," 11 100000000 000"
"813","slovakian",0.18,0.07,-0.07," 11 000100000 000"
"814","sluggard",-0.69,-0.58,-0.47," 11 100000000 000"
"815","slut",-0.55,-1.18,1.63," 01 000000001 001"
"816","smart_aleck",-0.34,-0.26,2.07," 11 100000000 000"
"817","sneak",-1.39,-0.47,0.73," 11 100000000 000"
"818","snob",-2.08,-0.14,0.97," 11 100000000 000"
"819","snoop",-1.28,-0.57,0.74," 11 100000000 000"
"820","snot",-1.88,-1.25,0.34," 11 100000000 000"
"821","social_worker",2.03,0.55,0.59," 11 001001000 000"
"822","solicitor_general",0.37,2.11,-0.86," 11 000100000 000"
"823","son_in_law",1.16,0.24,1.58," 10 000000010 000"
"824","son",1.76,0.39,1.61," 10 000000010 000"
"825","sophisticate",0.97,0.68,-0.69," 11 100000001 000"
"826","sophomore",1.02,-0.24,1.87," 11 000010000 000"
"827","sorehead",-0.92,-0.93,-0.49," 11 100000000 000"
"828","soul_mate",3.61,2.41,2.3," 11 000000011 000"
"829","speaker_of_the_house_of_commons",0.92,1.75,-1.46," 11 000100000 000"
"830","specialist",1.31,1.16,0.27," 11 011011000 000"
"831","spectator",1,-0.9,0.46," 11 100000000 000"
"832","speeder",-0.08,0.3,1.45," 11 001000000 000"
"833","spendthrift",-0.1,-0.37,0.67," 11 010000000 000"
"834","spinster",0.33,-0.07,-0.23," 01 000000010 000"
"835","spoilsport",-1.63,-1.26,0.25," 11 100000000 000"
"836","sponger",-0.8,-0.58,-0.01," 11 100000000 000"
"837","spouse",2.16,0.83,0.94," 11 000000011 000"
"838","spy",-0.05,1.28,1.31," 11 000100000 000"
"839","square",-0.26,-0.63,-0.27," 11 100000000 000"
"840","squirt",0.59,-1.28,0.83," 11 100000000 000"
"841","stalker",-2.4,-0.27,0," 10 001000001 000"
"842","star",1.26,2.44,1.95," 11 010010000 000"
"843","starlet",0.93,0.38,1.11," 01 010000000 000"
"844","state_trooper",0.65,2,0.98," 11 001000000 001"
"845","statistician",0.5,0.26,-0.7," 11 010010000 000"
"846","steel_mill_worker",0.4,0.37,-0.28," 10 010000000 000"
"847","stenographer",0.83,-0.33,-0.5," 11 011000000 000"
"848","stepbrother",0.64,0.09,0.84," 10 000000010 000"
"849","stepdaughter",1.12,-0.38,1.48," 01 000000010 000"
"850","stepfather",0.3,0.89,-0.66," 10 000000010 000"
"851","stepmother",0.74,0.48,-0.1," 01 000000010 000"
"852","stepsister",1,-0.2,0.84," 01 000000010 000"
"853","stepson",0.85,-0.57,1.44," 10 000000010 000"
"854","stewardess",1.47,-0.28,1.72," 11 010000000 001"
"855","stockbroker",0.42,0.88,0.4," 11 010000000 000"
"856","stoner",-0.7,-1.37,0.4," 11 100000000 000"
"857","stool_pigeon",-0.64,-0.44,0.02," 11 001000000 000"
"858","storyteller",1.26,0,-0.59," 11 100000000 000"
"859","straight",0.44,0.1,0.23," 11 000000001 001"
"860","stranger",0.02,-0.4,0.07," 11 100000000 000"
"861","street_musician",1.15,-0.88,0.76," 11 010000000 000"
"862","streetwalker",0.16,-0.88,0.38," 01 011000001 001"
"863","stripper",0.62,-0.8,2.5," 01 010000001 000"
"864","stud",0.67,1.11,1.98," 10 000000001 101"
"865","student",1.96,0.37,1.88," 11 000010000 000"
"866","stuffed_shirt",-0.29,-0.84,-0.2," 11 100000000 000"
"867","subordinate",0.3,-1.17,0.44," 11 011100000 000"
"868","sucker",-0.98,-1.89,-0.02," 11 100000000 000"
"869","sugardaddy",0.15,1.46,-0.25," 11 100000000 000"
"870","superior",0.31,2.51,-0.93," 11 011100100 000"
"871","superstar",0.92,1.58,1.71," 11 110000000 000"
"872","supervisor",0.6,1.4,-0.31," 11 011111100 000"
"873","surgeon",1.63,2.04,-0.57," 11 000001000 001"
"874","surveyor",0.71,0.61,0.1," 11 010000000 000"
"875","survivor",1.57,1.3,1.07," 11 100000000 000"
"876","suspect",-0.49,-0.69,0.38," 11 001000000 000"
"877","swede",0.7,0.3,0.5," 11 000100000 000"
"878","sweetheart",3.06,0.8,2.15," 11 000000001 000"
"879","swinger",0.58,0.5,1.43," 11 000000001 001"
"880","swiss",1.29,0.19,0.51," 11 000100000 000"
"881","syrian",0.15,-0.32,-0.25," 11 000100000 000"
"882","tackle_(football)",1.52,2.36,1.95," 10 010010000 001"
"883","tailor",1.13,-0.57,-0.91," 11 010000000 000"
"884","taxi_driver",0.75,-0.65,-0.86," 11 010000000 000"
"885","teacher",2.08,1.6,0.07," 11 000010000 000"
"886","teammate",2.13,1.49,2.03," 11 010111000 001"
"887","tease",-0.72,0.25,1.44," 11 100000001 000"
"888","technician",0.77,0.27,0.22," 11 010001000 000"
"889","teenybopper",0.45,-1.35,2.78," 01 100000000 000"
"890","teetotaler",-0.52,-0.47,-0.57," 11 100000000 000"
"891","telemarketer",-1.12,-1.36,0.82," 11 010000000 000"
"892","telephone_operator",0.88,-0.64,-0.06," 11 010000000 000"
"893","telephone_solicitor",-1.43,-1.52,0.38," 11 010000000 000"
