"","term","E","P","A","instcodes"
"447","psychopath",-1.1,-0.885,-0.34," 11 001001000 000"
"448","psychotic",-1.4,-0.68,-0.895," 11 000001000 000"
"449","pundit",1.52,0.865,-0.065," 11 000100000 000"
"450","quack",-2.83,-1.095,-1.045," 11 000001000 000"
"451","racketeer",-2.77,0.38,-0.26," 11 011000000 000"
"452","rat",-2.065,0.985,0.34," 11 100000000 000"
"453","real_estate_agent",-0.255,0.695,1.09," 11 010000000 000"
"454","realtor",0.235,0.935,1.325," 11 010000000 000"
"455","receptionist",0.98,-0.035,1.4," 11 011001000 000"
"456","researcher",1.345,0.745,-0.215," 11 000011000 000"
"457","rival",0.97,1.44,1.75," 11 101110101 000"
"458","robber",-2.365,1.59,0.75," 11 011000000 000"
"459","roommate",1.52,0.85,1.55," 11 100010000 000"
"460","roughneck",-2.39,0.81,0.13," 11 100000000 000"
"461","runaway",-0.47,-0.68,-0.54," 11 001000010 000"
"462","russian",0.24,1.05,-0.06," 11 000100000 000"
"463","sadist",-3.2,0.885,-0.615," 11 000000001 001"
"464","sales_clerk",0.26,-0.63,0.44," 11 010000000 000"
"465","salesman",-0.795,-0.635,1.265," 10 010000000 000"
"466","satyr",-2.645,-0.325,-0.135," 10 000000001 000"
"467","scholar",1.35,0.505,-0.255," 11 000010000 000"
"468","schoolgirl",2.01,-0.42,1.74," 01 000010000 000"
"469","schoolmate",1.66,0.89,1.415," 11 000010000 000"
"470","scientist",1.955,1.58,0.235," 11 010010000 000"
"471","scion",0.835,0,0.775," 11 000000010 000"
"472","secretary",0.885,-0.63,0.83," 11 011100000 000"
"473","self_deceiver",-1.915,-1.855,-1.185," 11 100000000 000"
"474","self_employed_worker",0.135,-0.205,1.38," 11 010000000 000"
"475","senior_citizen",0.99,0.74,0.625," 11 100100000 000"
"476","sex_maniac",-3.095,0.27,0.195," 11 000000001 000"
"477","ship_captain",1.72,1.865,1.165," 11 010000000 000"
"478","shoe_repairman",0.88,-0.26,0.015," 11 010000000 000"
"479","shoplifter",-2.545,-1.135,-0.45," 11 011000000 000"
"480","sibling",2.215,1.255,1.75," 11 000000010 000"
"481","sightseer",1.03,0.525,1.875," 11 110000000 000"
"482","sinner",-1.725,-0.17,-0.875," 11 000000100 000"
"483","sissy",-2.725,-1.87,-0.65," 11 100000000 000"
"484","sister",2.1,-0.01,1.795," 01 000000010 000"
"485","sister_(elder)",2.24,1.02,1.625," 01 000000010 000"
"486","sister_(younger)",2.18,-0.495,2.055," 01 000000010 000"
"487","skeptic",-1.015,-0.76,-0.64," 11 100110100 000"
"488","skilled_worker",0.585,0.35,0.665," 11 010000000 000"
"489","slut",-2.19,-1.065,-1.595," 01 000000001 001"
"490","smart_aleck",-1.99,-0.235,0.28," 11 100000000 000"
"491","sneak",-2.17,-1.16,-1.185," 11 100000000 000"
"492","snob",-2.655,-0.75,-0.83," 11 100000000 000"
"493","soccer_player",1.585,1.4,2.215," 11 110010000 001"
"494","social_outcast",-0.66,-1.815,-1.825," 11 100000000 000"
"495","social_worker",1.905,1.36,2.025," 11 001001000 000"
"496","socialite",0.105,0.82,1.115," 11 100000000 000"
"497","son",2.165,0.375,2.405," 10 000000010 000"
"498","sophisticate",-1.32,-0.045,-1.075," 11 100000001 000"
"499","sorehead",-1.585,-1.22,-0.4," 11 100000000 000"
"500","south_korean",0.52,-0.365,-0.115," 11 000100000 000"
"501","spoilsport",-1.705,-1.165,-1.325," 11 100000000 000"
"502","spong",-0.7,-0.61,0.415," 11 100000000 000"
"503","sports_fisherman",1.14,-0.125,-0.855," 10 100000000 000"
"504","spy",-0.835,1.28,0.755," 11 000100000 000"
"505","star",0.765,0.365,1.89," 11 010010000 000"
"506","statesman",-0.32,1.345,0.42," 11 000100000 000"
"507","statistician",0.64,0.595,-0.345," 11 010010000 000"
"508","steel_worker",1.2,1.34,1.155," 10 010000000 000"
"509","stenographer",0.745,-0.445,0.28," 11 011000000 000"
"510","stepchild",0.075,-0.505,0.09," 11 000000010 000"
"511","stepfather",-0.72,0.52,-0.745," 10 000000010 000"
"512","stepmother",-0.895,0.21,-0.47," 01 000000010 000"
"513","stock_exchanger",0.155,-0.58,1.215," 11 010000000 000"
"514","stockbroker",0.665,1.32,1.23," 11 010000000 000"
"515","stockholder",0.835,1.625,0.59," 11 010000000 000"
"516","stone_cutter",0.95,1.215,-0.04," 11 010000000 000"
"517","stranger",0.285,-0.12,-0.47," 11 100000000 000"
"518","street_cleaner",1.595,0.21,-0.33," 11 010000000 000"
"519","street_musician",1.015,-0.89,1.065," 11 010000000 000"
"520","student",1.855,0.125,2.145," 11 000010000 000"
"521","student_returnee",1.25,0.57,1.515," 11 000010000 000"
"522","subordinate",0.695,-0.6,0.62," 11 011111100 000"
"523","subversive",-1.895,0.675,0.64," 11 000100000 000"
"524","superior",0.105,1.53,-0.31," 11 011111100 000"
"525","superstar",1.005,1.02,1.89," 11 010000000 000"
"526","supervisor",0.545,1.5,0.795," 11 011111100 000"
"527","supreme_court_justice",1.015,1.95,-0.68," 11 001000000 000"
"528","surgeon",1.235,1.455,0.375," 11 000001000 001"
"529","suspect",-1.15,-0.585,-0.845," 11 001000000 000"
"530","sweetheart",2.79,1.615,2.615," 11 100000001 000"
"531","tax_collector",-0.25,0.715,-0.445," 11 010100000 000"
"532","taxi_driver",0.87,0.05,0.865," 11 010000000 000"
"533","teacher",1.445,0.79,0.495," 11 000010000 000"
"534","teacher_(of_deaf)",2.16,0.925,1.245," 11 000010000 000"
"535","teammate",1.99,1.345,1.83," 11 011111000 001"
"536","tease",-2.265,-0.5,0.835," 11 100000001 000"
"537","technician",1.285,0.545,0.615," 11 010001000 000"
"538","teenager",1.595,-0.045,2.39," 11 100000000 000"
"539","telephone_operator",0.925,-0.64,0.835," 11 010000000 000"
"540","temporary_worker",0.24,-0.625,0.22," 11 010000000 000"
"541","textile_worker",0.895,-0.615,0.245," 11 010000000 000"
"542","thief",-2.645,-1.14,-0.015," 11 011000000 000"
"543","thug",-2.535,0.815,-0.7," 11 101100000 001"
"544","tibetan",0.785,0.875,0.195," 11 000100000 000"
"545","topless_dancer",-1.185,-1.42,1.125," 01 010000001 000"
"546","tourist",1.35,0.585,2.17," 11 110000000 000"
"547","trainee",0.75,-0.425,0.52," 11 011111100 000"
"548","traitor",-0.435,0.5,0.415," 11 101100000 000"
"549","trespasser",-2.025,0.815,-0.325," 11 011000000 000"
"550","tutor",1.235,-0.19,0.965," 11 000010000 000"
"551","tv_repairman",0.94,0.295,0.305," 11 010000000 000"
"552","tyrant",-2.485,1.535,-0.47," 11 000100000 000"
"553","uncle",1.41,0.945,0.365," 10 000000010 000"
"554","unemployed_person",-0.355,-1.425,-1.245," 11 010000000 000"
"555","union_member",0.605,0.355,0.865," 11 010000000 000"
"556","university_instructor",1.315,0.935,0.99," 11 000010000 000"
"557","university_president",0.87,1.275,-0.18," 11 000010000 000"
"558","upstart",-1.295,0.54,0.905," 11 100000000 000"
"559","vagrant",-0.185,-0.98,-0.135," 11 110000000 000"
"560","victim",0.42,-1.845,-1.36," 11 101000001 000"
"561","vigilante",0.65,0.865,0.745," 11 001000000 001"
"562","villain",-2.875,0.465,-0.54," 11 111100100 000"
"563","villainess",-2.235,0.185,0.625," 01 111100100 000"
"564","virgin",2.125,-0.245,0.985," 01 000000001 000"
"565","wage_earner",0.54,-0.365,-0.09," 11 010000000 000"
"566","waiter",0.77,-0.8,0.98," 11 010000000 000"
"567","welder",0.84,0.285,0.375," 11 010000000 000"
"568","white_collar_worker",1.72,1.145,0.55," 11 010000000 000"
"569","whiz_kid",1.42,0.36,1.09," 11 000010000 000"
"570","wholesaler",0.02,0.085,0.335," 11 010000000 000"
"571","widow",0.185,-1.06,-1.155," 01 000000010 000"
"572","widower",-0.18,-0.235,-1.135," 10 000000010 000"
"573","wife",2.425,0.135,1.58," 01 000000011 001"
"574","winner",1.915,1.785,2.005," 11 100100000 000"
"575","wino",-2.06,-0.765,-0.535," 11 100000000 000"
"576","witch",-2.005,-0.165,-1.06," 01 100000000 000"
"577","witness",0.785,0.44,-0.205," 11 001000000 000"
"578","woman",1.165,-0.275,0.705," 01 100000001 000"
"579","wretch",0,-1.75,-1.46," 11 100000000 000"
"580","writer",0.935,0.63,-0.04," 11 110010000 100"
"581","youngster",2.255,1.645,2.545," 11 100000010 000"
"582","zombie",-0.75,0.34,-0.775," 11 100000000 000"
